,strain,region,clade_membership,num_date,season,A/Texas/50/2012,A/Perth/16/2009,A/HongKong/4801/2014,A/Wisconsin/67/2005,A/Switzerland/9715293/2013,A/Victoria/361/2011,A/Brisbane/10/2007,A/Alaska/232/2015
7361,A/Singapore/INFGP-16-0739/2016,southeast_asia,A1,2016.20260096,2016-2017,11.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7362,A/Bangkok/175/2016,southeast_asia,A1,2016.31759069,2016-2017,11.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7364,A/CzechRepublic/122/2016,europe,A1,2016.21902806,2016-2017,11.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7366,A/HongKong/39/2016,china,A1,2015.99110198,2015-2016,11.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7367,A/Louisiana/9/2016,north_america,A1,2016.18069815,2015-2016,11.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7369,A/PortoAlegre/LACENRS-1013/2016,europe,A1,2016.30663929,2016-2017,11.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7371,A/Iceland/16704/2016,europe,A1,2016.73100616,2016-2017,12.0,13.0,6.0,20.0,12.0,8.0,15.0,2.0
7372,A/Indonesia/Nihrd-Mks408/2017,southeast_asia,A1,2017.05201916,2017-2018,14.0,15.0,8.0,22.0,12.0,10.0,17.0,4.0
7375,A/CzechRepublic/94/2017,europe,A1,2016.04106776,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7376,A/Paris/1145/2017,europe,A1,2017.17522245,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7380,A/Alaska/185/2015,north_america,A1,2015.63244353,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7381,A/Alaska/250/2015,north_america,A1,2015.71731691,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7384,A/Alaska/232/2015,north_america,A1,2015.68720055,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7385,A/BritishColumbia/RV2470/2015,north_america,A1,2015.69815195,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7388,A/Alberta/RV2383/2015,north_america,A1,2015.76933607,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7390,A/Norway/2629/2015,europe,A1,2015.80492813,2015-2016,11.0,13.0,5.0,20.0,11.0,7.0,15.0,1.0
7392,A/Norway/4075/2016,europe,A1,2016.56399726,2016-2017,11.0,13.0,5.0,20.0,11.0,7.0,15.0,1.0
7393,A/California/120/2016,north_america,A1,2016.48733744,2016-2017,11.0,13.0,5.0,20.0,11.0,7.0,15.0,1.0
7398,A/PuertoRico/9/2016,north_america,A1,2016.52566735,2016-2017,9.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7400,A/HongKong/1704/2016,china,A1,2016.36960986,2016-2017,10.0,13.0,6.0,20.0,12.0,8.0,15.0,2.0
7401,A/Canberra/7/2016,oceania,A1,2016.27378508,2015-2016,10.0,13.0,6.0,20.0,12.0,8.0,15.0,2.0
7403,A/Ibaraki/70/2016,japan_korea,A1,2016.72279261,2016-2017,9.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7405,A/Vietnam/16021/2016,southeast_asia,A1,2016.57494867,2016-2017,9.0,13.0,5.0,19.0,11.0,7.0,14.0,1.0
7406,A/Tennessee/38/2016,north_america,A1,2016.95550992,2016-2017,10.0,14.0,6.0,20.0,10.0,8.0,15.0,2.0
7407,A/Lao/F2884/2016,southeast_asia,A1,2016.71731691,2016-2017,10.0,14.0,6.0,20.0,12.0,8.0,15.0,2.0
7409,A/Luxembourg/16018339/2016,europe,A1,2016.26009582,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7411,A/Texas/8/2016,north_america,A1,2016.06570842,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7414,A/Hawaii/58/2016,north_america,A1,2016.47912389,2016-2017,14.0,17.0,8.0,21.0,12.0,10.0,18.0,4.0
7416,A/Colombia/1408/2016,south_america,A1,2016.88980151,2016-2017,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7418,A/Bretagne/2837/2016,europe,A1,2016.74469541,2016-2017,14.0,17.0,8.0,23.0,14.0,10.0,18.0,4.0
7419,A/Bretagne/2845/2016,europe,A1,2016.78302533,2016-2017,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7422,A/Roraima/146724-IEC/2017,south_america,A1,2017.23819302,2017-2018,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7424,A/California/184/2016,north_america,A1,2016.95003422,2016-2017,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7425,A/Washington/27/2017,north_america,A1,2017.1615332,2016-2017,13.0,16.0,7.0,22.0,13.0,9.0,17.0,3.0
7427,A/Iceland/15954/2016,europe,A1,2016.70362765,2016-2017,13.0,16.0,7.0,22.0,13.0,9.0,17.0,3.0
7429,A/Iceland/16457/2016,europe,A1,2016.72279261,2016-2017,13.0,16.0,7.0,22.0,13.0,9.0,17.0,3.0
7431,A/Iceland/16073/2016,europe,A1,2016.7063655,2016-2017,13.0,16.0,7.0,22.0,13.0,9.0,17.0,3.0
7432,A/Iceland/16041/2016,europe,A1,2016.7063655,2016-2017,13.0,16.0,7.0,22.0,13.0,9.0,17.0,3.0
7435,A/Alberta/RV2391/2015,north_america,A1,2015.77481177,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7436,A/Washington/51/2015,north_america,A1,2015.76933607,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7440,A/CzechRepublic/149/2016,europe,A1,2016.02464066,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7441,A/Bolzano/7/2016,europe,A1,2016.20260096,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7443,A/Lund/5/2016,europe,A1,2016.64613279,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7445,A/London/16U716974-89_S41_L001/2016,europe,A1,2016.68172485,2016-2017,12.0,15.0,5.0,20.0,10.0,8.0,16.0,2.0
7446,A/Texas/179/2016,north_america,A1,2016.62149213,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7449,A/Colorado/29/2015,north_america,A1,2015.95824778,2015-2016,10.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7450,A/Florida/64/2016,north_america,A1,2016.34223135,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7453,A/Idaho/29/2015,north_america,A1,2015.92265572,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7454,A/Alaska/266/2015,north_america,A1,2015.90075291,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7457,A/Tochigi/16153/2016,japan_korea,A1,2016.45722108,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7458,A/NorthCarolina/4/2016,north_america,A1,2016.03285421,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7462,A/Bucharest/194034/2016,europe,A1,2016.18069815,2015-2016,10.0,14.0,5.0,19.0,10.0,7.0,15.0,1.0
7463,A/Talca/14380/2016,south_america,A1,2016.15879535,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7465,A/Jiangxi-Yuehu/1299/2016,china,A1,2016.28199863,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7466,A/Osaka-C/2008/2016,japan_korea,A1,2016.21629021,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7469,A/Sapporo/84/2016,japan_korea,A1,2016.26283368,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7471,A/Manitoba/RV3116/2016,north_america,A1,2016.78302533,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7472,A/Ancona/3/2016,europe,A1,2016.3340178,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7475,A/Georgia/58/2016,north_america,A1,2016.50924025,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7477,A/Washington/85/2016,north_america,A1,2016.83230664,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7478,A/Victoria/2516/2016,oceania,A1,2016.87328233,2015-2016,11.0,14.0,4.0,19.0,10.0,7.0,15.0,1.0
7479,A/NewMexico/54/2016,north_america,A1,2016.90349076,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7482,A/Stockholm/31/2016,europe,A1,2016.55304586,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7483,A/England/62440429/2016,europe,A1,2016.44626968,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7486,A/Martinique/531/2016,north_america,A1,2016.8733744,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7487,A/ClermontFerrand/2227/2016,europe,A1,2016.83778234,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7489,A/Iowa/29/2016,north_america,A1,2016.76386037,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7490,A/Halmstad/2/2016,europe,A1,2016.65982204,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7494,A/Bangladesh/222/2016,south_asia,A1,2016.53114305,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7496,A/Orebro/1/2016,europe,A1,2016.64065708,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7497,A/Norway/4299/2016,europe,A1,2016.79397673,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7500,A/Norway/4073/2016,europe,A1,2016.58590007,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7501,A/Lyon/201R104/2017,europe,A1,2017.0,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7504,A/Gifu/28/2016,japan_korea,A1,2016.57494867,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7505,A/Lyon/1993/2016,europe,A1,2016.53935661,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7508,A/Netherlands/2007/2017,europe,A1,2017.10403833,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7509,A/Lyon/201R378/2017,europe,A1,2017.00273785,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7512,A/Lyon/101R070/2017,europe,A1,2017.0,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7513,A/Alaska/27/2017,north_america,A1,2017.41889117,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7516,A/Lyon/2712R048/2016,europe,A1,2016.98836413,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7517,A/Lyon/201R103/2017,europe,A1,2017.00273785,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7519,A/Netherlands/1996/2017,europe,A1,2017.10130048,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7520,A/Netherlands/2330/2017,europe,A1,2017.11772758,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7523,A/Lyon/2308/2016,europe,A1,2016.89527721,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7525,A/Bangladesh/429/2016,south_asia,A1,2016.60232717,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7527,A/Iowa/30/2016,north_america,A1,2016.78028747,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7529,A/Gifu-C/10/2017,japan_korea,A1,2017.17522245,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7530,A/Shimane/62/2016,japan_korea,A1,2016.90349076,2016-2017,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7532,A/Paris/1232/2017,europe,A1,2017.46269678,2017-2018,12.0,14.0,6.0,20.0,10.0,8.0,15.0,2.0
7533,A/Bangladesh/97/2016,south_asia,A1,2016.44900753,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7534,A/Michigan/81/2016,north_america,A1,2016.5284052,2016-2017,11.0,14.0,6.0,20.0,9.0,7.0,15.0,2.0
7537,A/Kyiv/869/2016,europe,A1,2016.85147159,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7538,A/California/139/2016,north_america,A1,2016.79123888,2016-2017,12.0,14.0,6.0,20.0,10.0,7.0,15.0,2.0
7541,A/Ohio/30/2016,north_america,A1,2016.60780287,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7543,A/Netherlands/2004/2017,europe,A1,2017.10403833,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7544,A/Lyon/2223/2016,europe,A1,2016.82683094,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7547,A/Netherlands/1576/2017,europe,A1,2017.08487337,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7549,A/Maryland/25/2016,north_america,A1,2016.80492813,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7550,A/London/16U938970-84_S36_L001/2016,europe,A1,2016.91170431,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7552,A/Michigan/228/2017,north_america,A1,2017.20533881,2017-2018,10.0,13.0,6.0,19.0,8.0,6.0,14.0,2.0
7554,A/Kyiv/850/2016,europe,A1,2016.81861739,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7555,A/Utah/46/2016,north_america,A1,2016.862423,2016-2017,11.0,14.0,5.0,20.0,9.0,7.0,15.0,1.0
7557,A/Alaska/233/2015,north_america,A1,2015.7063655,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7559,A/Georgia/1041/2016,north_america,A1,2016.26557153,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7560,A/Arizona/52/2015,north_america,A1,2015.97193703,2015-2016,10.0,13.0,4.0,19.0,10.0,6.0,14.0,0.0
7562,A/Vermont/2/2016,north_america,A1,2016.07939767,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7563,A/Bahrain/801/2016,west_asia,A1,2016.72005476,2016-2017,13.0,16.0,7.0,22.0,13.0,9.0,17.0,3.0
7564,A/Ontario/RV0766/2016,north_america,A1,2016.11772758,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7565,A/Newcastle/30/2016,oceania,A1,2016.24093087,2016-2017,12.0,15.0,6.0,19.0,12.0,8.0,16.0,2.0
7566,A/Stockholm/26/2016,europe,A1,2016.25188227,2015-2016,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7567,A/Stockholm/28/2016,europe,A1,2016.1889117,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7568,A/Oman/5217/2016,west_asia,A1,2016.45174538,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7570,A/Antananarivo/1067/2016,africa,A1,2016.26009582,2015-2016,10.0,17.0,8.0,21.0,11.0,10.0,18.0,4.0
7572,A/SouthAfrica/4559/2017,africa,A1,2017.44626968,2017-2018,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7573,A/Kenya/115/2016,africa,A1,2016.86516085,2016-2017,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7576,A/London/16U833294-5_S5_L001/2016,europe,A1,2016.97467488,2016-2017,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7578,A/Hawaii/81/2016,north_america,A1,2016.73100616,2016-2017,12.0,15.0,6.0,21.0,11.0,8.0,16.0,2.0
7579,A/Hawaii/60/2016,north_america,A1,2016.52566735,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7583,A/California/60/2016,north_america,A1,2016.10677618,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7584,A/Dnipro/579/2016,south_asia,A1,2016.10677618,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7587,A/Dnipro/769/2016,south_asia,A1,2016.24914442,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7588,A/Massachusetts/26/2016,north_america,A1,2016.19986311,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7591,A/Stockholm/30/2016,europe,A1,2016.5174538,2016-2017,12.0,15.0,6.0,21.0,12.0,8.0,16.0,2.0
7592,A/NosyBe/1060/2016,africa,A1,2016.24366872,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7594,A/England/62920695/2016,europe,A1,2016.5338809,2016-2017,13.0,15.0,7.0,22.0,13.0,9.0,17.0,3.0
7596,A/Scotland/63440577/2016,europe,A1,2016.64887064,2016-2017,12.0,14.0,6.0,21.0,12.0,8.0,16.0,2.0
7597,A/Scotland/63440578/2016,europe,A1,2016.64887064,2016-2017,12.0,14.0,6.0,21.0,12.0,8.0,16.0,2.0
7598,A/Scotland/63440576/2016,europe,A1,2016.64887064,2016-2017,12.0,14.0,6.0,21.0,12.0,8.0,16.0,2.0
7600,A/NewYork/3/2016,north_america,A1,2016.00821355,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7602,A/Utah/39/2016,north_america,A1,2016.35318275,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7603,A/Minnesota/71/2016,north_america,A1,2016.47638604,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7604,A/Singapore/Infimh-16-0019/2016,southeast_asia,A1,2016.45174538,2016-2017,13.0,16.0,5.0,22.0,11.0,9.0,17.0,3.0
7605,A/Texas/123/2016,north_america,A1,2016.21902806,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7606,A/Pennsylvania/87/2016,north_america,A1,2016.72279261,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7607,A/Bangladesh/931/2016,south_asia,A1,2016.73100616,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7609,A/Shimane/50/2016,japan_korea,A1,2016.60232717,2016-2017,13.0,16.0,7.0,21.0,11.0,9.0,17.0,3.0
7610,A/Arizona/67/2016,north_america,A1,2016.3394935,2015-2016,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7613,A/England/62440424/2016,europe,A1,2016.44626968,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7614,A/Norway/4032/2016,europe,A1,2016.49007529,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7616,A/England/62440427/2016,europe,A1,2016.44626968,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7617,A/England/62440421/2016,europe,A1,2016.44626968,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7620,A/England/62440428/2016,europe,A1,2016.44626968,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7621,A/England/62440426/2016,europe,A1,2016.44626968,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7623,A/England/62440422/2016,europe,A1,2016.44626968,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7625,A/England/62440423/2016,europe,A1,2016.44626968,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7626,A/England/62440430/2016,europe,A1,2016.44626968,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7630,A/Alaska/25/2016,north_america,A1,2016.69267625,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7631,A/Michigan/103/2016,north_america,A1,2016.6954141,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7634,A/California/129/2016,north_america,A1,2016.76112252,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7636,A/Nicaragua/749311/2016,north_america,A1,2016.92813142,2016-2017,13.0,15.0,7.0,21.0,11.0,9.0,16.0,3.0
7637,A/Nicaragua/869411/2016,north_america,A1,2016.91170431,2016-2017,13.0,15.0,7.0,21.0,11.0,9.0,16.0,3.0
7640,A/California/150/2016,north_america,A1,2016.83778234,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7641,A/Osaka-C/2012/2016,japan_korea,A1,2016.77481177,2016-2017,12.0,15.0,6.0,21.0,11.0,8.0,16.0,2.0
7644,A/London/17U056080-25_S25_L001/2017,europe,A1,2017.00273785,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7645,A/England/64340119/2016,europe,A1,2016.80492813,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7647,A/London/16U828704-11_S11_L001/2016,europe,A1,2016.97741273,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7649,A/California/188/2016,north_america,A1,2016.95550992,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7650,A/Nevada/51/2016,north_america,A1,2016.91170431,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7652,A/Norway/4097/2016,europe,A1,2016.64887064,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7653,A/London/16U938930-85_S37_L001/2016,europe,A1,2016.91170431,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7655,A/Delaware/32/2016,north_america,A1,2016.8733744,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7656,A/Michigan/261/2017,north_america,A1,2017.28199863,2017-2018,14.0,17.0,8.0,23.0,12.0,10.0,18.0,4.0
7658,A/Gainesville/14/2016,north_america,A1,2016.96919918,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7659,A/California/203/2016,north_america,A1,2016.98288843,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7660,A/SouthCarolina/12/2017,north_america,A1,2017.27104723,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7662,A/Delaware/37/2016,north_america,A1,2016.92539357,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7664,A/Baltimore/238/2017,north_america,A1,2017.05201916,2017-2018,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7665,A/Baltimore/311/2017,north_america,A1,2017.12046543,2016-2017,14.0,15.0,8.0,23.0,12.0,10.0,18.0,4.0
7667,A/Suriname/1665/2016,south_america,A1,2016.64065708,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7670,A/Guyane/7/2017,south_america,A1,2017.0054757,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7671,A/Norway/170/2017,europe,A1,2017.03285421,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7674,A/Wisconsin/248/2017,north_america,A1,2017.19438741,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7675,A/Guyane/1/2017,south_america,A1,2016.99931554,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7678,A/Sweden/63/2017,europe,A1,2017.1779603,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7679,A/Virginia/65/2016,north_america,A1,2016.93086927,2016-2017,13.0,16.0,7.0,22.0,11.0,9.0,17.0,3.0
7681,A/Baltimore/300/2017,north_america,A1,2017.10951403,2016-2017,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7682,A/Baltimore/252/2017,north_america,A1,2017.07118412,2017-2018,12.0,15.0,6.0,21.0,10.0,8.0,16.0,2.0
7684,A/Iowa/22/2016,north_america,A1a,2016.41615332,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7685,A/Singapore/INFKK-16-0529/2016,southeast_asia,A1a,2016.3449692,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7687,A/Palermo/1/2016,europe,A1a,2016.08487337,2015-2016,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7689,A/Palermo/6/2016,europe,A1a,2016.14236824,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7690,A/FrancheComte/2323/2016,europe,A1a,2016.27652293,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7694,A/Norway/3806/2016,europe,A1a,2016.44900753,2016-2017,13.0,16.0,4.0,21.0,12.0,9.0,17.0,3.0
7695,A/Norway/3813/2016,europe,A1a,2016.45722108,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7697,A/Oman/4726/2016,west_asia,A1a,2016.37508556,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7698,A/Norway/4076/2016,europe,A1a,2016.57768652,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7700,A/Stockholm/32/2016,europe,A1a,2016.56125941,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7701,A/Orebro/2/2016,europe,A1a,2016.66803559,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7703,A/Bourgoin/2294/2016,europe,A1a,2016.89253936,2016-2017,11.0,14.0,5.0,20.0,11.0,7.0,15.0,1.0
7704,A/Lyon/2260/2016,europe,A1a,2016.85420945,2016-2017,13.0,14.0,6.0,19.0,12.0,9.0,15.0,3.0
7707,A/Norway/4314/2016,europe,A1a,2016.80219028,2016-2017,13.0,16.0,6.0,21.0,12.0,9.0,17.0,3.0
7708,A/Netherlands/2009/2017,europe,A1a,2017.10951403,2016-2017,13.0,16.0,6.0,19.0,12.0,9.0,17.0,3.0
7709,A/Albania/7142/2016,europe,A1a,2016.69177621,2015-2016,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7712,A/Norway/4297/2016,europe,A1a,2016.79397673,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7713,A/Wisconsin/86/2016,north_america,A1a,2016.78576318,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7715,A/Stockholm/25/2017,europe,A1a,2017.25462012,2016-2017,13.0,16.0,6.0,21.0,12.0,9.0,17.0,3.0
7717,A/Poitiers/2238/2016,europe,A1a,2016.83504449,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7718,A/Norway/4497/2016,europe,A1a,2016.82956879,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7720,A/Norway/4051/2016,europe,A1a,2016.5284052,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7721,A/England/62840631/2016,europe,A1a,2016.51471595,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7723,A/Hawaii/79/2016,north_america,A1a,2016.72553046,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
7724,A/Philippines/2/2017,southeast_asia,A1a,2017.25735797,2016-2017,13.0,16.0,6.0,21.0,12.0,9.0,17.0,3.0
7725,A/Paris/2967/2016,europe,A1a,2016.82683094,2016-2017,12.0,15.0,5.0,20.0,11.0,8.0,16.0,2.0
